student_id,subject_id,subjectidentifier,SubjectArea,ayidentifier,school_domain,dbsc_id,gradingPeriod,cat_id,cat_name,cw_id,assign_name,score,ispassed,gpfinalgrade,gpfinalscore,intervene_type,gp_intervene,gp_dayspresent,gp_daysabsent
11244,311831,15010,ENG,1415,1,8890,6th Six Wks,1310148,Formative Assessments,2756575,Kite Runner,70,1,45,45,PH,2,28,5
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1102983,Who am I,100,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1103765,Unit 1 Voc.,80,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1103779,Voc. Ex.,80,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1103826,Unit 1 Sent.,80,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1116953,Nouns WS,75,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1116955,Verbs WS,75,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1116956,Adj.WS,75,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1158446,Oral Read,100,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1158456,READ 180 1,90,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1158459,Brain Pop 1,80,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1158461,Voc.Red Pony,100,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850757,Formative Assessments,1116948,Parts Speech,80,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850758,Summative Assessments,1116946,Unit 1 Test,80,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7035,1st Six Wks,850758,Summative Assessments,1158441,Speech  Quiz,80,1,82,82,NULL,2,30,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1197859,Syn & Ant,85,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1197880,READ 1801,85,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1197934,Brain Pop1,85,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1197957,READ 1802,90,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1252074,Comp. Qu. RP,90,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1252075,Vocabulary,85,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1252133,READ 180 3,90,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1252134,Grammar,85,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1252135,R P Test,90,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1252137,Same/Opp N/M,80,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850760,Formative Assessments,1197878,Voc. R. Pony,100,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850760,Formative Assessments,1197881,Oral READ,100,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850760,Formative Assessments,1197916,Oral READ 2,100,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850760,Formative Assessments,1252096,Syn & Ant 2,90,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7036,2nd Six Wks,850761,Summative Assessments,1197953,Quiz R. Pony,85,1,91,91,NULL,2,28,0
11910,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1289051,STARR WS,80,1,81,81,NULL,2,28,1
11910,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1289053,Chist. Carol,80,1,81,81,NULL,2,28,1
11910,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1289069,Ch. 1-4 Summ,80,1,81,81,NULL,2,28,1
11910,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1333356,Ch. 5-10 Sum,85,1,81,81,NULL,2,28,1
11910,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1341705,Cloze 1-2,85,1,81,81,NULL,2,28,1
11910,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1341709,Compound ,80,1,81,81,NULL,2,28,1
11910,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1346110,Base Words,80,1,81,81,NULL,2,28,1
11910,226766,11080,SPED,1213,1,7037,3rd Six Wks,850763,Formative Assessments,1289052,Grammar,80,1,81,81,NULL,2,28,1
11910,226766,11080,SPED,1213,1,7037,3rd Six Wks,850763,Formative Assessments,1289058,C & E Carol,80,1,81,81,NULL,2,28,1
11910,226766,11080,SPED,1213,1,7037,3rd Six Wks,850763,Formative Assessments,1289068,STARR OBJ.,75,1,81,81,NULL,2,28,1
11910,226766,11080,SPED,1213,1,7037,3rd Six Wks,850763,Formative Assessments,1333532,Review UR,80,1,81,81,NULL,2,28,1
11910,226766,11080,SPED,1213,1,7037,3rd Six Wks,850764,Summative Assessments,1333357,CC Test,85,1,81,81,NULL,2,28,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1395443,F&O Novel,85,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1395444,Word Group,85,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1395447,M. I. Novel,85,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1395451,Context Clue,85,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1395454,Cloze Novel,85,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1395465,C & E Novel,85,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1396249,Syn. Novel,85,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1396254,Ant. Novel,85,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1447620,"Comp, Ques",85,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1447635,Comp. Qu 2,80,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1447879,Details Nove,80,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1447893,READ1801,85,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1447911,READ 1802,85,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1447917,Test Novel,85,1,84,84,NULL,2,27,1
11910,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1499195,Nar. Essay,85,1,85,85,NULL,2,26,2
11910,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1499196,Desc Essay,85,1,85,85,NULL,2,26,2
11910,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1499241,5 Ws Sent. 2,85,1,85,85,NULL,2,26,2
11910,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1499296,definitions,85,1,85,85,NULL,2,26,2
11910,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1499308,Read1801,85,1,85,85,NULL,2,26,2
11910,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1499324,Read1802,85,1,85,85,NULL,2,26,2
11910,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1531745,CC Nouns,85,1,85,85,NULL,2,26,2
11910,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1531746,CC Adj.,85,1,85,85,NULL,2,26,2
11910,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1531747,CC Verbs,85,1,85,85,NULL,2,26,2
11910,226766,11080,SPED,1213,1,7040,5th Six Wks,850769,Formative Assessments,1499239,5 Ws Sent.1,85,1,85,85,NULL,2,26,2
11910,226766,11080,SPED,1213,1,7040,5th Six Wks,850769,Formative Assessments,1499267,Parts Speech,85,1,85,85,NULL,2,26,2
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1575265,Ch 1-10 Qu.,85,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1575266,Context Clue,85,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1583177,Def. Novel,80,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1583195,READ 180,90,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1583196,FIB Novel,85,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1587995,C & E Novel,85,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1588004,Inf. Novel,85,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1588005,READ 180 2,90,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1598792,M. I. Novel,90,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1606747,READ180 3,90,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850772,Formative Assessments,1631251,Sym & Ant,85,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850772,Formative Assessments,1631254,Summ Novel,85,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850773,Summative Assessments,1631252,SPeech Test,85,1,86,86,NULL,2,33,1
11910,226766,11080,SPED,1213,1,7041,6th Six Wks,850773,Summative Assessments,1644149,Sem. Exam,85,1,86,86,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1102983,Who am I,100,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1103765,Unit 1 Voc.,80,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1103779,Voc. Ex.,75,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1103826,Unit 1 Sent.,85,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1116953,Nouns WS,75,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1116955,Verbs WS,75,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1116956,Adj.WS,75,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1158446,Oral Read,100,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1158456,READ 180 1,80,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1158459,Brain Pop 1,80,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850756,Daily Work,1158461,Voc.Red Pony,100,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850757,Formative Assessments,1116948,Parts Speech,80,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850758,Summative Assessments,1116946,Unit 1 Test,80,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7035,1st Six Wks,850758,Summative Assessments,1158441,Speech  Quiz,80,1,82,82,NULL,2,30,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1197859,Syn & Ant,85,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1197880,READ 1801,85,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1197934,Brain Pop1,85,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1197957,READ 1802,90,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1252074,Comp. Qu. RP,85,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1252075,Vocabulary,80,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1252133,READ 180 3,90,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1252134,Grammar,85,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1252135,R P Test,90,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850759,Daily Work,1252137,Same/Opp N/M,80,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850760,Formative Assessments,1197878,Voc. R. Pony,100,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850760,Formative Assessments,1197881,Oral READ,100,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850760,Formative Assessments,1197916,Oral READ 2,100,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850760,Formative Assessments,1252096,Syn & Ant 2,90,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7036,2nd Six Wks,850761,Summative Assessments,1197953,Quiz R. Pony,85,1,91,91,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1289051,STARR WS,85,1,82,82,NULL,2,29,0
12074,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1289053,Chist. Carol,85,1,82,82,NULL,2,29,0
12074,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1289069,Ch. 1-4 Summ,85,1,82,82,NULL,2,29,0
12074,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1333356,Ch. 5-10 Sum,80,1,82,82,NULL,2,29,0
12074,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1341705,Cloze 1-2,80,1,82,82,NULL,2,29,0
12074,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1341709,Compound ,80,1,82,82,NULL,2,29,0
12074,226766,11080,SPED,1213,1,7037,3rd Six Wks,850762,Daily Work,1346110,Base Words,80,1,82,82,NULL,2,29,0
12074,226766,11080,SPED,1213,1,7037,3rd Six Wks,850763,Formative Assessments,1289052,Grammar,85,1,82,82,NULL,2,29,0
12074,226766,11080,SPED,1213,1,7037,3rd Six Wks,850763,Formative Assessments,1289058,C & E Carol,85,1,82,82,NULL,2,29,0
12074,226766,11080,SPED,1213,1,7037,3rd Six Wks,850763,Formative Assessments,1289068,STARR OBJ.,75,1,82,82,NULL,2,29,0
12074,226766,11080,SPED,1213,1,7037,3rd Six Wks,850763,Formative Assessments,1333532,Review UR,80,1,82,82,NULL,2,29,0
12074,226766,11080,SPED,1213,1,7037,3rd Six Wks,850764,Summative Assessments,1333357,CC Test,85,1,82,82,NULL,2,29,0
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1395443,F&O Novel,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1395444,Word Group,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1395447,M. I. Novel,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1395451,Context Clue,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1395454,Cloze Novel,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1395465,C & E Novel,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1396249,Syn. Novel,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1396254,Ant. Novel,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1447620,"Comp, Ques",85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1447635,Comp. Qu 2,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1447879,Details Nove,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1447893,READ1801,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1447911,READ 1802,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7039,4th Six Wks,850765,Daily Work,1447917,Test Novel,85,1,85,85,NULL,2,27,1
12074,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1499195,Nar. Essay,85,1,85,85,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1499196,Desc Essay,85,1,85,85,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1499241,5 Ws Sent. 2,85,1,85,85,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1499296,definitions,85,1,85,85,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1499308,Read1801,85,1,85,85,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1499324,Read1802,85,1,85,85,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1531745,CC Nouns,85,1,85,85,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1531746,CC Adj.,85,1,85,85,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7040,5th Six Wks,850768,Daily Work,1531747,CC Verbs,85,1,85,85,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7040,5th Six Wks,850769,Formative Assessments,1499239,5 Ws Sent.1,85,1,85,85,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7040,5th Six Wks,850769,Formative Assessments,1499267,Parts Speech,85,1,85,85,NULL,2,28,0
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1575265,Ch 1-10 Qu.,85,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1575266,Context Clue,85,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1583177,Def. Novel,85,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1583195,READ 180,90,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1583196,FIB Novel,80,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1587995,C & E Novel,85,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1588004,Inf. Novel,85,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1588005,READ 180 2,85,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1598792,M. I. Novel,85,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850771,Daily Work,1606747,READ180 3,85,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850772,Formative Assessments,1631251,Sym & Ant,85,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850772,Formative Assessments,1631254,Summ Novel,85,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850773,Summative Assessments,1631252,SPeech Test,85,1,85,85,NULL,2,33,1
12074,226766,11080,SPED,1213,1,7041,6th Six Wks,850773,Summative Assessments,1644149,Sem. Exam,85,1,85,85,NULL,2,33,1
12074,272376,12180,ENG,1314,1,7915,1st Six Wks,1134379,Daily Work,1688853,t-shirt,95,1,92,92,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7915,1st Six Wks,1134379,Daily Work,1688861,notes,100,1,92,92,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7915,1st Six Wks,1134379,Daily Work,1688868,questions,100,1,92,92,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7915,1st Six Wks,1134379,Daily Work,1688875,Voc.Work,92,1,92,92,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7915,1st Six Wks,1134379,Daily Work,1688891,sentences p9,80,1,92,92,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7915,1st Six Wks,1134379,Daily Work,1688901,subj.pred,100,1,92,92,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7915,1st Six Wks,1134379,Daily Work,1735117,sub. pred.,82,1,92,92,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7915,1st Six Wks,1134379,Daily Work,1735128,group1,90,1,92,92,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7915,1st Six Wks,1134379,Daily Work,1735138,story,91,1,92,92,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7915,1st Six Wks,1134379,Daily Work,1735152,comprehensio,90,1,92,92,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7915,1st Six Wks,1134381,Summative Assessments,1688882,Spelling,100,1,92,92,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7915,1st Six Wks,1134381,Summative Assessments,1758067,test,85,1,92,92,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7916,2nd Six Wks,1134382,Daily Work,1785887,Anology,95,1,82,82,NULL,2,27,2
12074,272376,12180,ENG,1314,1,7916,2nd Six Wks,1134382,Daily Work,1785902,FactOpin,86,1,82,82,NULL,2,27,2
12074,272376,12180,ENG,1314,1,7916,2nd Six Wks,1134382,Daily Work,1785918,VocNamesNom,72,1,82,82,NULL,2,27,2
12074,272376,12180,ENG,1314,1,7916,2nd Six Wks,1134382,Daily Work,1785927,Lady spider,78,1,82,82,NULL,2,27,2
12074,272376,12180,ENG,1314,1,7916,2nd Six Wks,1134382,Daily Work,1785937,Builder,72,1,82,82,NULL,2,27,2
12074,272376,12180,ENG,1314,1,7916,2nd Six Wks,1134382,Daily Work,1785944,Irony3,100,1,82,82,NULL,2,27,2
12074,272376,12180,ENG,1314,1,7916,2nd Six Wks,1134382,Daily Work,1836115,Symfoldables,100,1,82,82,NULL,2,27,2
12074,272376,12180,ENG,1314,1,7916,2nd Six Wks,1134382,Daily Work,1836124,Coat of Arms,90,1,82,82,NULL,2,27,2
12074,272376,12180,ENG,1314,1,7916,2nd Six Wks,1134384,Summative Assessments,1840044,6wek2,60,0,82,82,NULL,2,27,2
12074,272376,12180,ENG,1314,1,7917,3rd Six Wks,1134385,Daily Work,1884125,comproper,90,1,84,84,NULL,2,30,1
12074,272376,12180,ENG,1314,1,7917,3rd Six Wks,1134385,Daily Work,1884136,common,82,1,84,84,NULL,2,30,1
12074,272376,12180,ENG,1314,1,7917,3rd Six Wks,1134385,Daily Work,1884148,proper,100,1,84,84,NULL,2,30,1
12074,272376,12180,ENG,1314,1,7917,3rd Six Wks,1134385,Daily Work,1884163,plural,82,1,84,84,NULL,2,30,1
12074,272376,12180,ENG,1314,1,7917,3rd Six Wks,1134385,Daily Work,1884171,Figurative,100,1,84,84,NULL,2,30,1
12074,272376,12180,ENG,1314,1,7917,3rd Six Wks,1134385,Daily Work,1884187,Foldables,80,1,84,84,NULL,2,30,1
12074,272376,12180,ENG,1314,1,7917,3rd Six Wks,1134385,Daily Work,1932234,Poem 1,80,1,84,84,NULL,2,30,1
12074,272376,12180,ENG,1314,1,7917,3rd Six Wks,1134385,Daily Work,1932276,poem 2,75,1,84,84,NULL,2,30,1
12074,272376,12180,ENG,1314,1,7917,3rd Six Wks,1134387,Summative Assessments,1907304,Fig 2,90,1,84,84,NULL,2,30,1
12074,272376,12180,ENG,1314,1,7917,3rd Six Wks,1134387,Summative Assessments,1932251,semester,60,0,84,84,NULL,2,30,1
12074,272376,12180,ENG,1314,1,7919,4th Six Wks,1134388,Daily Work,1973512,Frayer Model,100,1,85,85,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7919,4th Six Wks,1134388,Daily Work,1973520,Chapter1,100,1,85,85,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7919,4th Six Wks,1134388,Daily Work,1973527,Chapter2,100,1,85,85,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7919,4th Six Wks,1134388,Daily Work,1973534,chacter maps,100,1,85,85,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7919,4th Six Wks,1134388,Daily Work,1973541,CHAPTER 4  5,90,1,85,85,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7919,4th Six Wks,1134388,Daily Work,2007376,ques 8and9,75,1,85,85,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7919,4th Six Wks,1134388,Daily Work,2007396,readsilently,100,1,85,85,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7919,4th Six Wks,1134388,Daily Work,2024139,reading,100,1,85,85,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7919,4th Six Wks,1134388,Daily Work,2024162,QUE 10 11,9,0,85,85,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7919,4th Six Wks,1134388,Daily Work,2024177,Comperhensio,90,1,85,85,NULL,2,29,0
12074,272376,12180,ENG,1314,1,7919,4th Six Wks,1134388,Daily Work,2024211,review6,100,1,85,85,NULL,2,29,0
